2023-03-10 11:21:25,573 INFO    StreamThr :12136 [internal.py:wandb_internal():87] W&B internal server running at pid: 12136, started at: 2023-03-10 11:21:25.573777
2023-03-10 11:21:28,511 DEBUG   SenderThread:12136 [sender.py:send():336] send: history
2023-03-10 11:21:28,511 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: summary_record
2023-03-10 11:21:28,511 INFO    SenderThread:12136 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 11:21:28,511 DEBUG   SenderThread:12136 [sender.py:send():336] send: telemetry
2023-03-10 11:21:28,511 DEBUG   SenderThread:12136 [sender.py:send():336] send: exit
2023-03-10 11:21:28,511 INFO    SenderThread:12136 [sender.py:send_exit():559] handling exit code: 0
2023-03-10 11:21:28,511 INFO    SenderThread:12136 [sender.py:send_exit():561] handling runtime: 0
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_exit():567] send defer
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: poll_exit
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 0
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 0
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 1
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 1
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 1
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 2
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 2
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [system_monitor.py:finish():161] Stopping system monitor
2023-03-10 11:21:28,526 DEBUG   SystemMonitor:12136 [system_monitor.py:_start():130] Starting system metrics aggregation loop
2023-03-10 11:21:28,526 DEBUG   SystemMonitor:12136 [system_monitor.py:_start():137] Finished system metrics aggregation loop
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [interfaces.py:finish():175] Joined cpu
2023-03-10 11:21:28,526 DEBUG   SystemMonitor:12136 [system_monitor.py:_start():141] Publishing last batch of metrics
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [interfaces.py:finish():175] Joined disk
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [interfaces.py:finish():175] Joined memory
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [interfaces.py:finish():175] Joined network
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 2
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 3
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send():336] send: stats
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 3
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 3
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 4
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 4
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 4
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 5
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 5
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send():336] send: summary
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:_save_file():1321] saving file wandb-summary.json with policy end
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 5
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 6
2023-03-10 11:21:28,526 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,526 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 6
2023-03-10 11:21:28,526 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,526 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 6
2023-03-10 11:21:28,542 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: status_report
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 7
2023-03-10 11:21:28,694 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,694 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 7
2023-03-10 11:21:28,694 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 7
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 8
2023-03-10 11:21:28,694 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,694 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 8
2023-03-10 11:21:28,694 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 8
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 9
2023-03-10 11:21:28,694 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:28,694 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 9
2023-03-10 11:21:28,694 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 9
2023-03-10 11:21:28,694 INFO    SenderThread:12136 [dir_watcher.py:finish():362] shutting down directory watcher
2023-03-10 11:21:28,773 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-10 11:21:28,992 INFO    wandb-upload_0:12136 [upload_job.py:push():138] Uploaded file C:\Users\BEACON~1\AppData\Local\Temp\tmp_97ouvfxwandb\srnb89ql-media/table/predictions_0_59afebe4d0eb93c70e23.table.json
2023-03-10 11:21:29,023 INFO    Thread-17 :12136 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\wandb-summary.json
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\config.yaml
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:finish():392] scan: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:finish():406] scan save: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\config.yaml config.yaml
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:finish():406] scan save: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\requirements.txt requirements.txt
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:finish():406] scan save: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\wandb-metadata.json wandb-metadata.json
2023-03-10 11:21:29,023 INFO    SenderThread:12136 [dir_watcher.py:finish():406] scan save: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\wandb-summary.json wandb-summary.json
2023-03-10 11:21:29,039 INFO    SenderThread:12136 [dir_watcher.py:finish():406] scan save: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\media\table\predictions_0_59afebe4d0eb93c70e23.table.json media\table\predictions_0_59afebe4d0eb93c70e23.table.json
2023-03-10 11:21:29,039 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 10
2023-03-10 11:21:29,039 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: poll_exit
2023-03-10 11:21:29,039 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:29,039 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 10
2023-03-10 11:21:29,039 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:29,039 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 10
2023-03-10 11:21:29,039 INFO    SenderThread:12136 [file_pusher.py:finish():162] shutting down file pusher
2023-03-10 11:21:29,445 INFO    wandb-upload_1:12136 [upload_job.py:push():138] Uploaded file C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\requirements.txt
2023-03-10 11:21:29,507 INFO    wandb-upload_2:12136 [upload_job.py:push():138] Uploaded file C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\wandb-summary.json
2023-03-10 11:21:29,507 INFO    wandb-upload_0:12136 [upload_job.py:push():138] Uploaded file C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\files\config.yaml
2023-03-10 11:21:29,730 INFO    Thread-16 (_thread_body):12136 [sender.py:transition_state():587] send defer: 11
2023-03-10 11:21:29,730 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:29,730 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 11
2023-03-10 11:21:29,730 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:29,730 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 11
2023-03-10 11:21:29,730 INFO    SenderThread:12136 [file_pusher.py:join():167] waiting for file pusher
2023-03-10 11:21:29,730 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 12
2023-03-10 11:21:29,730 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:29,730 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 12
2023-03-10 11:21:29,730 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:29,730 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 12
2023-03-10 11:21:29,793 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-10 11:21:30,027 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 13
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: poll_exit
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:30,027 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 13
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:30,027 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 13
2023-03-10 11:21:30,027 INFO    SenderThread:12136 [sender.py:transition_state():587] send defer: 14
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: defer
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send():336] send: final
2023-03-10 11:21:30,027 INFO    HandlerThread:12136 [handler.py:handle_request_defer():170] handle defer: 14
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send():336] send: footer
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: defer
2023-03-10 11:21:30,027 INFO    SenderThread:12136 [sender.py:send_request_defer():583] handle sender defer: 14
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: poll_exit
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: server_info
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: get_summary
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: poll_exit
2023-03-10 11:21:30,027 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: sampled_history
2023-03-10 11:21:30,027 DEBUG   SenderThread:12136 [sender.py:send_request():363] send_request: server_info
2023-03-10 11:21:30,168 DEBUG   HandlerThread:12136 [handler.py:handle_request():144] handle_request: shutdown
2023-03-10 11:21:30,168 INFO    HandlerThread:12136 [handler.py:finish():841] shutting down handler
2023-03-10 11:21:31,043 INFO    WriterThread:12136 [datastore.py:close():299] close: C:\Users\beaconproduction\sites\local\python\heywire\openai\wandb\run-20230310_112125-evs55uof\run-evs55uof.wandb
2023-03-10 11:21:31,168 INFO    SenderThread:12136 [sender.py:finish():1493] shutting down sender
2023-03-10 11:21:31,168 INFO    SenderThread:12136 [file_pusher.py:finish():162] shutting down file pusher
2023-03-10 11:21:31,168 INFO    SenderThread:12136 [file_pusher.py:join():167] waiting for file pusher
